"","Group.1","Group.2","MOL.MAGYAR.OLAJ.ES.GAZIPARI","OTP.BANK","RICHTER.GEDEON","MAGYAR.TKOM.TELECOM.","BUDAPEST.ELECTRICITY","X4IG.NYILVANOSAN","ALLAMI.NYOMDA","ALTEO.ENERGY","ALTERA.WEALTH.MANAGEMENT","APPENINN.NYILVANOSAN","BPT.PR.UTILIZATION..DEV.","CIG.PANNONIA.LIFE.IN.","CSEPEL.HOLDING","DUNA.HOUSE.HOLDING","EHEP.SHARE","ENEFI.ENERGY","EST.MEDIA","EXTERNET","FHB.SHARE","FINEXT.SHARE","FORRAS.FORRAS.T","FUTURAQUA","GRAPHISOFT.PARK.SE.SHARE","KARTONPACK","KEG.CTL.EUR.LPG.TERM.","KEY.SOFT","KONZUM.TRDG...INDL.","MASTERPLAST","NORDTELEKOM.TELECOM.SX.","NTH.HUNGARIAN.ELTY.SUPP.","NUTEX.INVESTMENTS","OPMIUS.GROUP","ORMESTER","OTT.ONE","PANNERGY","PANNON.VALTO","PLOTINUS.HOLDING","RABA.AUTOMOTIVE.GP.","TR.INVESTMENT","ZWACK.UNICUM","ADIDAS..BUD.","ARCELORMITTAL..BUD.","AXA..BUD.","BANCO.SANTANDER..BUD.","BASF..BUD.","BAYER..BUD.","BBV.ARGENTARIA..BUD.","BMW..BUD.","BNP.PARIBAS..BUD.","COMMERZBANK..BUD.","DAIMLER..BUD.","DEUTSCHE.BANK..BUD.","DEUTSCHE.LUFTHANSA..BUD.","E.ON..BUD.","INFINEON.TECH.N..BUD.","LINDE..BUD.","NOKIA..BUD.","SIEMENS..BUD.","TELEFONICA..BUD.","THYSSENKRUPP..BUD.","TOTAL..BUD.","ERWOJ.TURBO.LONG.03.CKT.","ERWOJ.TURBO.LONG.70.CKT.","FORRAS.TRUST...INV."
"83",11,2010,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.181818181818182,0.363636363636364,0.409090909090909,0.0454545454545455,NA,NA,0.0454545454545455,0.818181818181818,0,0.5,NA,0.863636363636364,0.0454545454545455,0.363636363636364,1,0.0454545454545455,1,0.636363636363636,NA,0.272727272727273,1,0.136363636363636,0.545454545454545,0.590909090909091,NA,0.227272727272727,0.272727272727273,0.818181818181818,0.318181818181818,NA,0.227272727272727,0.136363636363636,0.909090909090909,NA,0.0909090909090909,NA,0.227272727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.272727272727273
"84",12,2010,0.0869565217391304,0.130434782608696,0.0869565217391304,0.0869565217391304,0.391304347826087,0.173913043478261,0.173913043478261,NA,NA,0.0869565217391304,0.782608695652174,0.0434782608695652,0.391304347826087,NA,0.826086956521739,0.0434782608695652,0.565217391304348,0.91304347826087,0.0434782608695652,1,0.565217391304348,NA,0.260869565217391,1,0.173913043478261,0.521739130434783,0.478260869565217,NA,0.478260869565217,0.217391304347826,0.478260869565217,0.434782608695652,0.142857142857143,0.130434782608696,0.0869565217391304,0.91304347826087,NA,0.130434782608696,NA,0.347826086956522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.260869565217391
"85",1,2011,0,0.0476190476190476,0,0.0476190476190476,0.571428571428571,0.333333333333333,0.0952380952380952,NA,NA,0.0476190476190476,0.619047619047619,0,0.19047619047619,NA,0.857142857142857,0,0.476190476190476,0.952380952380952,0.0952380952380952,1,0.571428571428571,NA,0.238095238095238,1,0.285714285714286,0.380952380952381,0.428571428571429,NA,0.238095238095238,0.333333333333333,0.380952380952381,0.761904761904762,0.523809523809524,0,0,0.857142857142857,NA,0,NA,0.0476190476190476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.476190476190476
"86",2,2011,0.05,0,0,0.2,0.45,0.35,0.15,NA,NA,0.1,0.75,0.05,0.15,NA,0.95,0.2,0.65,0.9,0.1,1,0.55,NA,0.15,1,0.2,0.5,0.55,NA,0.8,0.35,0.5,0.45,0.7,0,0.05,0.7,0,0,NA,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.45
"87",3,2011,0.130434782608696,0.0869565217391304,0.130434782608696,0.173913043478261,0.521739130434783,0.347826086956522,0.173913043478261,NA,NA,0.0869565217391304,0.782608695652174,0.217391304347826,0.130434782608696,NA,0.956521739130435,0.130434782608696,0.391304347826087,1,0.173913043478261,1,0.391304347826087,NA,0.217391304347826,0.956521739130435,0.217391304347826,0.695652173913043,0.826086956521739,NA,0.434782608695652,0.478260869565217,0.347826086956522,0.478260869565217,0.695652173913043,0.0869565217391304,0.0869565217391304,0.739130434782609,0.130434782608696,0.173913043478261,NA,0.173913043478261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.434782608695652
"88",4,2011,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.142857142857143,0.476190476190476,0.714285714285714,0.0952380952380952,NA,NA,0.0476190476190476,0.80952380952381,0.142857142857143,0.0952380952380952,NA,0.857142857142857,0.0952380952380952,0.142857142857143,1,0.285714285714286,1,0.619047619047619,NA,0.285714285714286,1,0.238095238095238,0.476190476190476,0.523809523809524,NA,0.380952380952381,0.142857142857143,0.142857142857143,0.285714285714286,0.380952380952381,0.0476190476190476,0.0952380952380952,0.666666666666667,0.19047619047619,0.19047619047619,NA,0.238095238095238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.428571428571429
"89",5,2011,0,0,0.0454545454545455,0.0454545454545455,0.409090909090909,0.318181818181818,0.318181818181818,NA,NA,0.0454545454545455,0.727272727272727,0.0454545454545455,0.136363636363636,NA,1,0,0.363636363636364,1,0,1,0.681818181818182,NA,0.0909090909090909,1,0.227272727272727,0.454545454545455,0.727272727272727,NA,0.545454545454545,0.227272727272727,0.0454545454545455,0.5,0.818181818181818,0.0454545454545455,0.0909090909090909,0.772727272727273,0.181818181818182,0,NA,0.363636363636364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.5
"90",6,2011,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.181818181818182,0.454545454545455,0.590909090909091,0.0454545454545455,NA,NA,0.136363636363636,0.772727272727273,0.136363636363636,0.545454545454545,NA,0.954545454545455,0.0909090909090909,0.636363636363636,0.909090909090909,0.0454545454545455,1,0.590909090909091,NA,0.181818181818182,1,0.272727272727273,0.818181818181818,0.5,NA,0.590909090909091,0.318181818181818,0.0454545454545455,0.409090909090909,0.818181818181818,0.0454545454545455,0.0909090909090909,0.772727272727273,0.318181818181818,0.181818181818182,NA,0.318181818181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.318181818181818
"91",7,2011,0.0476190476190476,0.0476190476190476,0,0,0.761904761904762,0.571428571428571,0.0476190476190476,NA,NA,0.142857142857143,0.761904761904762,0.0952380952380952,0.571428571428571,NA,0.904761904761905,0.0476190476190476,0.0476190476190476,0.80952380952381,0.0476190476190476,1,0.571428571428571,NA,0.238095238095238,1,0.285714285714286,0.619047619047619,0.619047619047619,NA,0.523809523809524,0.523809523809524,0.0476190476190476,0.19047619047619,0.380952380952381,0.19047619047619,0.19047619047619,0.80952380952381,0.285714285714286,0,NA,0.0476190476190476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.19047619047619
"92",8,2011,0,0.0869565217391304,0.0869565217391304,0,0.565217391304348,0.565217391304348,0.130434782608696,NA,NA,0.0869565217391304,0.826086956521739,0.0869565217391304,0.304347826086957,NA,0.956521739130435,0,0.173913043478261,0.869565217391304,0.0434782608695652,1,0.565217391304348,NA,0.0869565217391304,1,0.173913043478261,0.130434782608696,0.521739130434783,NA,0.565217391304348,0.347826086956522,0.0434782608695652,0.391304347826087,0.652173913043478,0.0869565217391304,0.130434782608696,1,0.304347826086957,0,0.0625,0.0434782608695652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.391304347826087
"93",9,2011,0,0.0454545454545455,0,0.0454545454545455,0.5,0.318181818181818,0.0909090909090909,NA,NA,0,0.863636363636364,0.227272727272727,0.272727272727273,NA,0.863636363636364,0.0454545454545455,0.0454545454545455,0.954545454545455,0.0454545454545455,1,0.818181818181818,NA,0.227272727272727,1,0.227272727272727,0.0454545454545455,0.681818181818182,NA,0.545454545454545,0.0454545454545455,0.181818181818182,0.5,0.772727272727273,0.0909090909090909,0.272727272727273,0.909090909090909,0.318181818181818,0.0909090909090909,0,0.0909090909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.454545454545455
"94",10,2011,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.523809523809524,0.476190476190476,0.0952380952380952,NA,NA,0.0952380952380952,0.904761904761905,0.0476190476190476,0.285714285714286,NA,1,0.0476190476190476,0.19047619047619,0.904761904761905,0.0952380952380952,1,0.523809523809524,NA,0.428571428571429,1,0.380952380952381,0.142857142857143,0.714285714285714,NA,0.619047619047619,0.285714285714286,0.285714285714286,0.523809523809524,0.857142857142857,0.333333333333333,0.666666666666667,0.952380952380952,0.333333333333333,0.142857142857143,0.142857142857143,0.19047619047619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.523809523809524
"95",11,2011,0.0454545454545455,0.0454545454545455,0.136363636363636,0.136363636363636,0.5,0.272727272727273,0.181818181818182,NA,NA,0.0454545454545455,0.727272727272727,0.181818181818182,0.272727272727273,NA,0.818181818181818,0.0454545454545455,0.0454545454545455,0.909090909090909,0.0909090909090909,1,0.727272727272727,0,0.227272727272727,1,0.181818181818182,0.363636363636364,0.409090909090909,NA,0.590909090909091,0.590909090909091,0.136363636363636,0.545454545454545,0.636363636363636,0.545454545454545,0.227272727272727,1,0.409090909090909,0.409090909090909,0.272727272727273,0.227272727272727,NA,NA,NA,0.636363636363636,0.727272727272727,NA,NA,0.272727272727273,NA,0,NA,0.272727272727273,NA,0.636363636363636,NA,NA,0,0.909090909090909,NA,0.0909090909090909,0.545454545454545,1,1,0.5
"96",12,2011,0.0454545454545455,0.136363636363636,0.0454545454545455,0.136363636363636,0.636363636363636,0.318181818181818,0.136363636363636,NA,NA,0.0909090909090909,0.772727272727273,0.136363636363636,0.318181818181818,NA,0.954545454545455,0.227272727272727,0.272727272727273,0.954545454545455,0.0909090909090909,1,0.818181818181818,0.5,0.363636363636364,1,0.272727272727273,0.272727272727273,0.590909090909091,NA,0.636363636363636,0.181818181818182,0.454545454545455,0.545454545454545,0.772727272727273,0.272727272727273,0.318181818181818,0.863636363636364,0.272727272727273,0.0454545454545455,0.636363636363636,0.227272727272727,NA,NA,NA,0.818181818181818,0.909090909090909,NA,NA,0.0909090909090909,NA,0.227272727272727,NA,0.454545454545455,NA,0.681818181818182,NA,NA,0.318181818181818,0.863636363636364,NA,0.272727272727273,0.727272727272727,1,1,0.5
"97",1,2012,0,0,0.0454545454545455,0.136363636363636,0.590909090909091,0.136363636363636,0.0909090909090909,NA,NA,0.0454545454545455,0.909090909090909,0.0909090909090909,0.227272727272727,NA,0.772727272727273,0.0909090909090909,0,0.909090909090909,0.0454545454545455,1,0.318181818181818,0.181818181818182,0.272727272727273,1,0.454545454545455,0.363636363636364,0.409090909090909,NA,0.318181818181818,0.409090909090909,0.454545454545455,0.454545454545455,0.772727272727273,0.227272727272727,0.136363636363636,0.954545454545455,0.272727272727273,0.0909090909090909,0.727272727272727,0.0454545454545455,NA,0.5,NA,0.863636363636364,0.636363636363636,1,NA,0.0909090909090909,1,0.0454545454545455,0.666666666666667,0.181818181818182,NA,0.318181818181818,NA,NA,0.136363636363636,0.590909090909091,NA,0.590909090909091,0.727272727272727,1,1,0.454545454545455
"98",2,2012,0,0,0.142857142857143,0,0.666666666666667,0.333333333333333,0.238095238095238,NA,NA,0,0.904761904761905,0.0476190476190476,0.142857142857143,NA,0.857142857142857,0,0.19047619047619,0.857142857142857,0,1,0.761904761904762,0.380952380952381,0.0476190476190476,1,0.380952380952381,0.714285714285714,0.333333333333333,NA,0.476190476190476,0.19047619047619,0.142857142857143,0.476190476190476,0.857142857142857,0.238095238095238,0,0.857142857142857,0.285714285714286,0.142857142857143,0.523809523809524,0.285714285714286,NA,0.523809523809524,0.764705882352941,0.761904761904762,0.476190476190476,0.714285714285714,1,0.285714285714286,0.714285714285714,0,0.380952380952381,0.142857142857143,NA,0.0476190476190476,1,NA,0.0476190476190476,0.428571428571429,0.736842105263158,0.476190476190476,0.904761904761905,1,1,0.571428571428571
"99",3,2012,0.136363636363636,0.0909090909090909,0.0909090909090909,0.136363636363636,0.636363636363636,0.409090909090909,0.363636363636364,NA,NA,0.227272727272727,0.909090909090909,0.136363636363636,0.136363636363636,NA,1,0.0909090909090909,0.227272727272727,0.954545454545455,0.181818181818182,1,0.727272727272727,0.272727272727273,0.136363636363636,1,0.409090909090909,0.863636363636364,0.590909090909091,0.333333333333333,0.772727272727273,0.318181818181818,0.0909090909090909,0.318181818181818,0.5,0.318181818181818,0.363636363636364,0.909090909090909,0.590909090909091,0.136363636363636,0.545454545454545,0.272727272727273,NA,0.818181818181818,0.909090909090909,0.863636363636364,0.727272727272727,0.772727272727273,0.954545454545455,0.363636363636364,0.318181818181818,0.136363636363636,0.454545454545455,0.181818181818182,NA,0.409090909090909,0.681818181818182,NA,0.0909090909090909,0.681818181818182,0.772727272727273,0.727272727272727,0.727272727272727,1,1,0.727272727272727
"100",4,2012,0.19047619047619,0.142857142857143,0.19047619047619,0.238095238095238,0.476190476190476,0.571428571428571,0.285714285714286,NA,NA,0.19047619047619,0.761904761904762,0.142857142857143,0.285714285714286,NA,0.952380952380952,0.142857142857143,0.19047619047619,0.904761904761905,0.19047619047619,1,0.714285714285714,0.714285714285714,0.380952380952381,1,0.333333333333333,0.761904761904762,0.523809523809524,0.761904761904762,0.619047619047619,0.333333333333333,0.238095238095238,0.428571428571429,0.952380952380952,0.666666666666667,0.380952380952381,0.952380952380952,0.619047619047619,0.142857142857143,0.761904761904762,0.380952380952381,NA,0.428571428571429,0.904761904761905,0.80952380952381,0.428571428571429,0.80952380952381,0.904761904761905,0.476190476190476,0.619047619047619,0.142857142857143,0.428571428571429,0.380952380952381,NA,0.619047619047619,0.80952380952381,NA,0.142857142857143,0.857142857142857,0.476190476190476,0.714285714285714,0.476190476190476,1,1,0.666666666666667
"101",5,2012,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.347826086956522,0.782608695652174,0.304347826086957,NA,NA,0.217391304347826,0.91304347826087,0.173913043478261,0.304347826086957,NA,0.826086956521739,0.0869565217391304,0.173913043478261,0.956521739130435,0.260869565217391,1,0.565217391304348,0.652173913043478,0.217391304347826,1,0.434782608695652,0.521739130434783,0.347826086956522,0.565217391304348,0.739130434782609,0.217391304347826,0.0869565217391304,0.521739130434783,0.956521739130435,0.565217391304348,0.260869565217391,1,0.565217391304348,0.173913043478261,0.695652173913043,0.217391304347826,NA,0.565217391304348,0.869565217391304,0.782608695652174,0.91304347826087,0.739130434782609,1,0.347826086956522,0.565217391304348,0.347826086956522,0.695652173913043,0.521739130434783,NA,0.695652173913043,0.652173913043478,NA,0.217391304347826,0.782608695652174,0.521739130434783,0.391304347826087,0.739130434782609,1,1,0.695652173913043
"102",6,2012,0,0,0.0952380952380952,0,0.476190476190476,0.571428571428571,0,NA,NA,0.0952380952380952,0.857142857142857,0.19047619047619,0.476190476190476,NA,0.80952380952381,0,0.19047619047619,0.952380952380952,0.142857142857143,1,0.476190476190476,0.428571428571429,0.19047619047619,1,0.333333333333333,0.761904761904762,0.380952380952381,0.523809523809524,0.80952380952381,0.19047619047619,0.238095238095238,0.619047619047619,0.952380952380952,0.238095238095238,0.285714285714286,0.857142857142857,0.428571428571429,0.0476190476190476,0.904761904761905,0.285714285714286,0.818181818181818,0.666666666666667,0.80952380952381,0.80952380952381,0.666666666666667,0.666666666666667,0.857142857142857,0.142857142857143,0.952380952380952,0.0476190476190476,0.380952380952381,0.238095238095238,NA,0.761904761904762,0.761904761904762,NA,0.333333333333333,0.80952380952381,0.666666666666667,0.380952380952381,0.619047619047619,1,1,0.333333333333333
"103",7,2012,0,0,0.0909090909090909,0.0909090909090909,0.727272727272727,0.681818181818182,0.136363636363636,NA,NA,0.0454545454545455,0.909090909090909,0.0454545454545455,0.590909090909091,NA,0.818181818181818,0.0454545454545455,0.181818181818182,1,0.0909090909090909,1,0.772727272727273,0.636363636363636,0.5,1,0.363636363636364,0.681818181818182,0.227272727272727,0.818181818181818,0.772727272727273,0.5,0.409090909090909,0.409090909090909,0.772727272727273,0.227272727272727,0.272727272727273,0.863636363636364,0.590909090909091,0.136363636363636,0.727272727272727,0.0909090909090909,0.909090909090909,0.590909090909091,0.454545454545455,0.863636363636364,0.909090909090909,0.727272727272727,0.772727272727273,0.318181818181818,0.681818181818182,0.0909090909090909,0.636363636363636,0.272727272727273,1,0.590909090909091,0.772727272727273,NA,0.227272727272727,0.681818181818182,0.772727272727273,0.636363636363636,0.772727272727273,1,1,0.590909090909091
"104",8,2012,0.0869565217391304,0.0869565217391304,0.0434782608695652,0.173913043478261,0.739130434782609,0.869565217391304,0.260869565217391,NA,NA,0.0869565217391304,0.869565217391304,0.217391304347826,0.608695652173913,NA,0.956521739130435,0.0434782608695652,0.391304347826087,0.91304347826087,0.130434782608696,1,0.521739130434783,0.695652173913043,0.391304347826087,1,0.391304347826087,0.652173913043478,0.391304347826087,0.521739130434783,0.565217391304348,0.347826086956522,0.521739130434783,0.434782608695652,0.739130434782609,0.304347826086957,0.304347826086957,0.91304347826087,0.521739130434783,0.130434782608696,0.739130434782609,0.391304347826087,0.956521739130435,0.608695652173913,0.739130434782609,0.956521739130435,0.782608695652174,0.608695652173913,0.91304347826087,0.304347826086957,0.652173913043478,0.217391304347826,0.608695652173913,0.347826086956522,0.91304347826087,0.695652173913043,0.826086956521739,1,0.130434782608696,0.608695652173913,0.695652173913043,0.478260869565217,0.739130434782609,1,1,0.478260869565217
"105",9,2012,0.05,0,0,0.1,0.5,0.6,0.15,1,NA,0.05,0.75,0.25,0.65,NA,0.95,0,0.65,0.9,0.25,1,0.35,0.65,0.3,1,0.25,0.9,0.5,0.65,0.7,0.45,0.1,0.45,0.85,0.2,0.1,0.95,0.5,0.15,0.75,0.2,0.65,0.3,0.9,0.95,0.6,0.8,0.65,0.05,0.65,0,0.45,0.1,0.75,0.5,0.5,0.9,0,0.9,0.7,0.65,0.85,1,1,0.45
"106",10,2012,0.130434782608696,0.0869565217391304,0.173913043478261,0.173913043478261,0.391304347826087,0.565217391304348,0.0869565217391304,1,NA,0.260869565217391,0.869565217391304,0.347826086956522,0.565217391304348,NA,0.739130434782609,0.260869565217391,0.521739130434783,1,0.130434782608696,1,0.347826086956522,0.565217391304348,0.521739130434783,1,0.391304347826087,0.782608695652174,0.347826086956522,0.739130434782609,0.565217391304348,0.434782608695652,0.304347826086957,0.565217391304348,0.869565217391304,0.391304347826087,0.260869565217391,0.782608695652174,0.608695652173913,0.217391304347826,0.956521739130435,0.434782608695652,0.826086956521739,0.565217391304348,0.826086956521739,0.782608695652174,0.478260869565217,0.565217391304348,0.91304347826087,0.217391304347826,0.739130434782609,0.173913043478261,0.608695652173913,0.260869565217391,0.782608695652174,0.565217391304348,0.434782608695652,0.869565217391304,0.304347826086957,0.869565217391304,0.91304347826087,0.652173913043478,0.956521739130435,1,1,0.565217391304348
"107",11,2012,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.227272727272727,0.454545454545455,0.636363636363636,0.272727272727273,0.636363636363636,NA,0.272727272727273,0.727272727272727,0.181818181818182,0.409090909090909,NA,0.909090909090909,0.136363636363636,0.454545454545455,1,0.0909090909090909,1,0.409090909090909,0.590909090909091,0.545454545454545,1,0.272727272727273,0.636363636363636,0.590909090909091,0.727272727272727,0.590909090909091,0.363636363636364,0.409090909090909,0.545454545454545,0.954545454545455,0.409090909090909,0.227272727272727,0.909090909090909,0.545454545454545,0.0909090909090909,0.909090909090909,0.272727272727273,0.772727272727273,0.545454545454545,0.681818181818182,0.818181818181818,0.727272727272727,0.727272727272727,0.772727272727273,0.363636363636364,0.727272727272727,0.181818181818182,0.636363636363636,0.545454545454545,0.863636363636364,0.227272727272727,0.363636363636364,0.772727272727273,0.181818181818182,0.636363636363636,0.909090909090909,0.454545454545455,1,1,1,0.5
"108",12,2012,0.285714285714286,0.19047619047619,0.19047619047619,0.238095238095238,0.428571428571429,0.857142857142857,0.19047619047619,0.857142857142857,NA,0.238095238095238,0.80952380952381,0.238095238095238,0.80952380952381,NA,0.761904761904762,0.19047619047619,0.619047619047619,0.857142857142857,0.19047619047619,1,0.428571428571429,0.761904761904762,0.428571428571429,1,0.714285714285714,0.80952380952381,0.571428571428571,0.523809523809524,0.80952380952381,0.380952380952381,0.380952380952381,0.571428571428571,0.857142857142857,0.476190476190476,0.380952380952381,0.857142857142857,0.285714285714286,0.238095238095238,0.80952380952381,0.333333333333333,0.80952380952381,0.476190476190476,0.714285714285714,0.952380952380952,0.619047619047619,0.619047619047619,0.857142857142857,0.380952380952381,0.619047619047619,0.285714285714286,0.19047619047619,0.619047619047619,0.952380952380952,0.523809523809524,0.571428571428571,0.952380952380952,0.285714285714286,0.523809523809524,1,0.619047619047619,0.80952380952381,1,1,0.714285714285714
