"","Group.1","Group.2","ENERGIJOS.SKIRSTYMO.OPERATORIUS","TELIA.LIETUVA","AGROWILL.GROUP","AMBER.GRID.AB","APRANGA","GRIGISKES","GUBERNIJA","INVALDA","INVL.BALTIC.FARM","INVL.TECHNOLOGY","K2.LT.AB","KAUNO.ENERGIJA","KLAIPEDOS.NAFTA","LIETUVOS.ENERGIJA","LINAS","LINAS.AGRO.GROUP","LITGRID","PANEVEZIO.STATYBOS.TTAS.","PIENO.ZVAIGZDES","ROKISKIO.SURIS","SIAULIU.BANKAS","SNAIGE","UTENOS.TRIKOTAZAS","VILKYSKIU.PIENINE","VILNIAUS.BALDU.KOMBINATA","VILNIAUS.DEGTINE","ZEMATIJOS.PIENAS"
"64",7,2008,NA,0.608695652173913,0.304347826086957,NA,0.130434782608696,0.782608695652174,0.695652173913043,0.347826086956522,NA,NA,NA,0.91304347826087,0.826086956521739,NA,1,NA,NA,0.260869565217391,0.478260869565217,0.565217391304348,0.695652173913043,0.695652173913043,0.739130434782609,0.478260869565217,0.956521739130435,0.956521739130435,0.608695652173913
"65",8,2008,NA,0.619047619047619,0.333333333333333,NA,0.0952380952380952,0.476190476190476,0.666666666666667,0.19047619047619,NA,NA,NA,0.904761904761905,0.761904761904762,NA,0.761904761904762,NA,NA,0.238095238095238,0.476190476190476,0.714285714285714,0.380952380952381,0.666666666666667,0.428571428571429,0.714285714285714,0.761904761904762,0.761904761904762,0.714285714285714
"66",9,2008,NA,0.409090909090909,0.272727272727273,NA,0.0454545454545455,0.590909090909091,0.818181818181818,0.0909090909090909,NA,NA,NA,0.863636363636364,0.681818181818182,NA,0.909090909090909,NA,NA,0.0454545454545455,0.409090909090909,0.454545454545455,0.590909090909091,0.454545454545455,0.863636363636364,0.181818181818182,0.818181818181818,0.636363636363636,0.636363636363636
"67",10,2008,NA,0.173913043478261,0.0434782608695652,NA,0,0.478260869565217,0.739130434782609,0.0434782608695652,NA,NA,NA,0.826086956521739,0.652173913043478,NA,0.695652173913043,NA,NA,0.0869565217391304,0.478260869565217,0.260869565217391,0.347826086956522,0.478260869565217,0.782608695652174,0.217391304347826,0.826086956521739,0.695652173913043,0.0869565217391304
"68",11,2008,NA,0.4,0.3,NA,0.1,0.4,0.65,0.15,NA,NA,NA,0.9,0.5,NA,0.8,NA,NA,0.25,0.7,0.35,0.7,0.95,0.9,0.35,1,0.95,0.35
"69",12,2008,NA,0.565217391304348,0.391304347826087,NA,0.478260869565217,0.652173913043478,0.869565217391304,0.347826086956522,NA,NA,NA,0.869565217391304,0.478260869565217,NA,1,NA,NA,0.521739130434783,0.391304347826087,0.608695652173913,0.695652173913043,0.565217391304348,0.956521739130435,0.565217391304348,0.956521739130435,0.91304347826087,0.608695652173913
"70",1,2009,NA,0.363636363636364,0.363636363636364,NA,0.272727272727273,0.5,0.727272727272727,0.5,NA,NA,NA,0.863636363636364,0.545454545454545,NA,1,NA,NA,0.227272727272727,0.545454545454545,0.363636363636364,0.636363636363636,0.727272727272727,0.454545454545455,0.545454545454545,0.863636363636364,0.909090909090909,0.5
"71",2,2009,NA,0.65,0.65,NA,0.35,0.85,0.9,0.3,NA,NA,NA,0.95,0.6,NA,1,NA,NA,0.3,0.45,0.7,0.9,0.85,0.8,0.55,1,0.95,0.55
"72",3,2009,NA,0.590909090909091,0.181818181818182,NA,0.227272727272727,0.772727272727273,0.727272727272727,0.363636363636364,NA,NA,NA,0.909090909090909,0.318181818181818,NA,0.909090909090909,NA,NA,0.454545454545455,0.590909090909091,0.681818181818182,0.772727272727273,0.636363636363636,0.909090909090909,0.727272727272727,0.818181818181818,0.909090909090909,0.727272727272727
"73",4,2009,NA,0.545454545454545,0.772727272727273,NA,0.454545454545455,0.772727272727273,0.681818181818182,0.409090909090909,NA,NA,NA,0.863636363636364,0.681818181818182,NA,0.772727272727273,NA,NA,0.454545454545455,0.545454545454545,0.590909090909091,0.818181818181818,0.954545454545455,0.727272727272727,0.545454545454545,1,0.818181818181818,0.681818181818182
"74",5,2009,NA,0.80952380952381,0.714285714285714,NA,0.428571428571429,0.761904761904762,1,0.380952380952381,NA,NA,NA,0.952380952380952,0.714285714285714,NA,0.761904761904762,NA,NA,0.238095238095238,0.666666666666667,0.619047619047619,0.714285714285714,0.571428571428571,0.904761904761905,0.523809523809524,0.904761904761905,0.714285714285714,0.80952380952381
"75",6,2009,NA,0.5,1,NA,0.272727272727273,0.909090909090909,1,0.363636363636364,NA,NA,NA,0.727272727272727,0.409090909090909,NA,1,NA,NA,0.318181818181818,0.318181818181818,0.454545454545455,0.772727272727273,0.363636363636364,0.545454545454545,0.363636363636364,0.818181818181818,0.636363636363636,0.409090909090909
"76",7,2009,NA,0.434782608695652,0.478260869565217,NA,0.391304347826087,0.565217391304348,1,0.434782608695652,NA,NA,NA,0.608695652173913,0.782608695652174,NA,1,NA,NA,0.391304347826087,0.652173913043478,0.782608695652174,0.652173913043478,0.478260869565217,0.739130434782609,0.608695652173913,0.565217391304348,0.652173913043478,0.782608695652174
"77",8,2009,NA,0.476190476190476,0.904761904761905,NA,0.0952380952380952,0.666666666666667,1,0.380952380952381,NA,NA,NA,0.476190476190476,0.428571428571429,NA,0.952380952380952,NA,NA,0.19047619047619,0.619047619047619,0.523809523809524,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.571428571428571,0.571428571428571,0.571428571428571
"78",9,2009,NA,0.545454545454545,0.454545454545455,NA,0.227272727272727,0.454545454545455,1,0.0454545454545455,NA,NA,NA,0.363636363636364,0.772727272727273,NA,0.636363636363636,NA,NA,0.0454545454545455,0.136363636363636,0.227272727272727,0.363636363636364,0.272727272727273,0.363636363636364,0.318181818181818,0.454545454545455,0.863636363636364,0.0909090909090909
"79",10,2009,NA,0.454545454545455,0.545454545454545,NA,0.181818181818182,0.590909090909091,0.772727272727273,0.181818181818182,NA,NA,NA,0.636363636363636,0.545454545454545,NA,0.545454545454545,NA,NA,0.136363636363636,0.5,0.363636363636364,0.545454545454545,0.363636363636364,0.818181818181818,0.5,0.5,0.909090909090909,0.227272727272727
"80",11,2009,NA,0.619047619047619,0.80952380952381,NA,0.0952380952380952,0.476190476190476,0.857142857142857,0.476190476190476,NA,NA,NA,1,0.619047619047619,NA,0.904761904761905,NA,NA,0.285714285714286,0.428571428571429,0.476190476190476,0.761904761904762,0.523809523809524,0.619047619047619,0.333333333333333,0.666666666666667,0.904761904761905,0.476190476190476
"81",12,2009,NA,0.652173913043478,0.652173913043478,NA,0.304347826086957,0.695652173913043,0.956521739130435,0.434782608695652,NA,NA,NA,0.869565217391304,0.869565217391304,NA,0.695652173913043,NA,NA,0.260869565217391,0.695652173913043,0.478260869565217,0.956521739130435,0.652173913043478,0.826086956521739,0.521739130434783,0.869565217391304,0.739130434782609,0.478260869565217
"82",1,2010,NA,0.380952380952381,0.571428571428571,NA,0.19047619047619,0.428571428571429,0.761904761904762,0.142857142857143,NA,NA,NA,0.571428571428571,0.571428571428571,NA,0.857142857142857,NA,NA,0.238095238095238,0.619047619047619,0.333333333333333,0.761904761904762,0.571428571428571,0.666666666666667,0.428571428571429,0.523809523809524,0.80952380952381,0.571428571428571
"83",2,2010,NA,0.5,0.6,NA,0.5,0.45,1,0.25,NA,NA,NA,0.8,0.5,NA,0.7,0.285714285714286,NA,0.25,0.35,0.35,0.6,0.55,0.75,0.3,0.45,0.75,0.5
"84",3,2010,NA,0.521739130434783,0.826086956521739,NA,0.304347826086957,0.608695652173913,0.91304347826087,0.217391304347826,NA,NA,NA,0.695652173913043,0.652173913043478,NA,0.782608695652174,0.565217391304348,NA,0.391304347826087,0.347826086956522,0.391304347826087,0.826086956521739,0.826086956521739,0.565217391304348,0.478260869565217,0.478260869565217,0.782608695652174,0.391304347826087
"85",4,2010,NA,0.681818181818182,0.818181818181818,NA,0.227272727272727,0.636363636363636,1,0.318181818181818,NA,NA,NA,0.772727272727273,0.818181818181818,NA,0.863636363636364,0.363636363636364,NA,0.409090909090909,0.454545454545455,0.454545454545455,0.727272727272727,0.590909090909091,0.727272727272727,0.409090909090909,0.636363636363636,0.954545454545455,0.363636363636364
"86",5,2010,NA,0.380952380952381,0.619047619047619,NA,0.238095238095238,0.714285714285714,0.952380952380952,0.238095238095238,NA,NA,NA,0.80952380952381,0.619047619047619,NA,0.904761904761905,0.428571428571429,NA,0.142857142857143,0.571428571428571,0.619047619047619,0.857142857142857,0.761904761904762,0.761904761904762,0.380952380952381,0.238095238095238,0.904761904761905,0.428571428571429
"87",6,2010,NA,0.636363636363636,0.681818181818182,NA,0.272727272727273,0.909090909090909,1,0.5,NA,NA,NA,0.818181818181818,0.863636363636364,NA,0.636363636363636,0.5,NA,0.227272727272727,0.409090909090909,0.545454545454545,0.909090909090909,0.772727272727273,0.909090909090909,0.545454545454545,0.454545454545455,0.818181818181818,0.590909090909091
"88",7,2010,NA,0.636363636363636,0.772727272727273,NA,0.227272727272727,0.590909090909091,0.909090909090909,0.409090909090909,NA,NA,NA,0.818181818181818,0.590909090909091,NA,0.818181818181818,0.727272727272727,NA,0.409090909090909,0.5,0.318181818181818,1,0.909090909090909,0.863636363636364,0.681818181818182,0.545454545454545,0.954545454545455,0.5
"89",8,2010,NA,0.727272727272727,0.272727272727273,NA,0.227272727272727,0.318181818181818,0.772727272727273,0.227272727272727,NA,NA,NA,0.863636363636364,0.454545454545455,NA,0.863636363636364,0.363636363636364,NA,0.0909090909090909,0.409090909090909,0.409090909090909,1,0.590909090909091,0.818181818181818,0.454545454545455,0.181818181818182,0.863636363636364,0.590909090909091
"90",9,2010,NA,0.636363636363636,0.318181818181818,NA,0.136363636363636,0.272727272727273,0.318181818181818,0.227272727272727,NA,NA,NA,0.818181818181818,0.318181818181818,NA,0.454545454545455,0.590909090909091,NA,0.0454545454545455,0.409090909090909,0.136363636363636,0.727272727272727,0.545454545454545,0.454545454545455,0.227272727272727,0.409090909090909,0.681818181818182,0.545454545454545
"91",10,2010,NA,0.666666666666667,0.666666666666667,NA,0.19047619047619,0.333333333333333,0.619047619047619,0.238095238095238,NA,NA,NA,0.761904761904762,0.523809523809524,NA,0.857142857142857,0.952380952380952,NA,0.19047619047619,0.476190476190476,0.333333333333333,0.714285714285714,0.523809523809524,0.19047619047619,0.285714285714286,0.238095238095238,0.619047619047619,0.476190476190476
"92",11,2010,NA,0.545454545454545,0.454545454545455,NA,0.136363636363636,0.409090909090909,0.818181818181818,0.0909090909090909,NA,NA,NA,0.681818181818182,0.5,NA,0.590909090909091,0.772727272727273,NA,0.0909090909090909,0.5,0.409090909090909,0.818181818181818,0.681818181818182,0.272727272727273,0.227272727272727,0.136363636363636,0.772727272727273,0.409090909090909
"93",12,2010,NA,0.739130434782609,0.434782608695652,NA,0.260869565217391,0.347826086956522,0.782608695652174,0.173913043478261,NA,NA,NA,0.869565217391304,0.652173913043478,NA,0.956521739130435,0.478260869565217,0.428571428571429,0.347826086956522,0.434782608695652,0.304347826086957,0.826086956521739,0.739130434782609,0.565217391304348,0.304347826086957,0.565217391304348,0.695652173913043,0.391304347826087
"94",1,2011,NA,0.714285714285714,0.619047619047619,NA,0.142857142857143,0.380952380952381,0.904761904761905,0.142857142857143,NA,NA,NA,0.761904761904762,0.571428571428571,NA,0.857142857142857,0.285714285714286,0.428571428571429,0.238095238095238,0.666666666666667,0.523809523809524,0.666666666666667,0.714285714285714,0.19047619047619,0.142857142857143,0.428571428571429,0.714285714285714,0.523809523809524
"95",2,2011,NA,0.8,0.8,NA,0.25,0.3,0.75,0.05,NA,NA,NA,0.95,0.8,NA,0.8,0.5,0.4,0.25,0.55,0.35,0.8,0.6,0.55,0.4,0.3,0.85,0.3
"96",3,2011,NA,0.652173913043478,0.739130434782609,NA,0.217391304347826,0.391304347826087,0.782608695652174,0.304347826086957,NA,NA,NA,0.869565217391304,0.478260869565217,NA,0.826086956521739,0.478260869565217,0.173913043478261,0.260869565217391,0.521739130434783,0.260869565217391,0.782608695652174,0.652173913043478,0.391304347826087,0.260869565217391,0.434782608695652,0.956521739130435,0.478260869565217
"97",4,2011,NA,0.666666666666667,0.714285714285714,NA,0.333333333333333,0.571428571428571,0.904761904761905,0.285714285714286,NA,NA,NA,0.904761904761905,0.714285714285714,NA,0.857142857142857,0.714285714285714,0.523809523809524,0.238095238095238,0.333333333333333,0.333333333333333,0.857142857142857,0.666666666666667,0.761904761904762,0.476190476190476,0.571428571428571,0.761904761904762,0.523809523809524
"98",5,2011,NA,0.545454545454545,0.909090909090909,NA,0.272727272727273,0.318181818181818,0.909090909090909,0.363636363636364,NA,NA,NA,0.954545454545455,0.318181818181818,NA,0.681818181818182,0.545454545454545,0.272727272727273,0.272727272727273,0.454545454545455,0.545454545454545,1,0.772727272727273,0.636363636363636,0.409090909090909,0.363636363636364,0.909090909090909,0.590909090909091
"99",6,2011,NA,0.454545454545455,0.545454545454545,NA,0.363636363636364,0.5,0.954545454545455,0.272727272727273,NA,NA,NA,0.818181818181818,0.5,NA,1,0.636363636363636,0.727272727272727,0.227272727272727,0.636363636363636,0.318181818181818,1,0.772727272727273,0.772727272727273,0.5,0.318181818181818,0.863636363636364,0.409090909090909
"100",7,2011,NA,0.666666666666667,0.761904761904762,NA,0.523809523809524,0.333333333333333,0.714285714285714,0.380952380952381,NA,NA,NA,0.80952380952381,0.523809523809524,NA,1,0.714285714285714,0.619047619047619,0.285714285714286,0.428571428571429,0.285714285714286,0.857142857142857,0.285714285714286,0.523809523809524,0.476190476190476,0.476190476190476,1,0.476190476190476
"101",8,2011,NA,0.391304347826087,0.608695652173913,NA,0.130434782608696,0.260869565217391,0.739130434782609,0.0869565217391304,NA,NA,NA,0.956521739130435,0.347826086956522,NA,0.739130434782609,0.347826086956522,0.521739130434783,0.0869565217391304,0.304347826086957,0.347826086956522,0.739130434782609,0.521739130434783,0.695652173913043,0.217391304347826,0.217391304347826,0.826086956521739,0.347826086956522
"102",9,2011,NA,0.818181818181818,0.545454545454545,NA,0.136363636363636,0.318181818181818,0.772727272727273,0,NA,NA,NA,0.954545454545455,0.454545454545455,0.238095238095238,0.863636363636364,0.454545454545455,0.363636363636364,0.0909090909090909,0.409090909090909,0.454545454545455,0.772727272727273,0.863636363636364,0.818181818181818,0.0454545454545455,0.227272727272727,0.909090909090909,0.454545454545455
"103",10,2011,NA,0.666666666666667,0.714285714285714,NA,0.380952380952381,0.476190476190476,0.952380952380952,0.142857142857143,NA,NA,NA,0.857142857142857,0.428571428571429,0.523809523809524,0.80952380952381,0.476190476190476,0.666666666666667,0.19047619047619,0.666666666666667,0.571428571428571,0.761904761904762,0.571428571428571,0.666666666666667,0.142857142857143,0.333333333333333,0.857142857142857,0.285714285714286
"104",11,2011,NA,0.818181818181818,0.681818181818182,NA,0.181818181818182,0.454545454545455,0.863636363636364,0.181818181818182,NA,NA,NA,1,0.818181818181818,0.363636363636364,0.863636363636364,0.363636363636364,0.590909090909091,0.181818181818182,0.545454545454545,0.5,0.727272727272727,0.590909090909091,0.636363636363636,0.409090909090909,0.5,0.954545454545455,0.454545454545455
"105",12,2011,NA,0.909090909090909,0.863636363636364,NA,0.545454545454545,0.590909090909091,0.954545454545455,0.227272727272727,NA,NA,NA,0.909090909090909,0.818181818181818,0.636363636363636,0.727272727272727,0.590909090909091,0.545454545454545,0.181818181818182,0.5,0.363636363636364,0.818181818181818,0.636363636363636,0.863636363636364,0.5,0.409090909090909,0.863636363636364,0.636363636363636
"106",1,2012,NA,0.772727272727273,0.863636363636364,NA,0.181818181818182,0.454545454545455,0.863636363636364,0.181818181818182,NA,NA,NA,0.909090909090909,0.636363636363636,0.590909090909091,0.863636363636364,0.5,0.5,0.136363636363636,0.5,0.454545454545455,0.909090909090909,0.772727272727273,0.727272727272727,0.272727272727273,0.5,0.863636363636364,0.363636363636364
"107",2,2012,NA,0.619047619047619,0.80952380952381,NA,0.285714285714286,0.523809523809524,0.904761904761905,0.333333333333333,NA,NA,NA,0.952380952380952,0.761904761904762,0.476190476190476,0.904761904761905,0.619047619047619,0.619047619047619,0.0952380952380952,0.619047619047619,0.523809523809524,0.857142857142857,0.80952380952381,0.857142857142857,0.380952380952381,0.571428571428571,0.857142857142857,0.571428571428571
"108",3,2012,NA,0.727272727272727,0.636363636363636,NA,0.272727272727273,0.409090909090909,0.909090909090909,0.0909090909090909,NA,NA,NA,0.818181818181818,0.636363636363636,0.681818181818182,0.772727272727273,0.818181818181818,0.681818181818182,0.363636363636364,0.545454545454545,0.590909090909091,0.909090909090909,0.863636363636364,0.954545454545455,0.272727272727273,0.454545454545455,0.818181818181818,0.590909090909091
"109",4,2012,NA,0.857142857142857,0.714285714285714,NA,0.333333333333333,0.714285714285714,0.857142857142857,0.333333333333333,NA,NA,NA,0.857142857142857,0.619047619047619,0.619047619047619,0.714285714285714,0.714285714285714,0.761904761904762,0.428571428571429,0.571428571428571,0.571428571428571,0.714285714285714,1,0.714285714285714,0.619047619047619,0.238095238095238,0.952380952380952,0.666666666666667
"110",5,2012,NA,0.91304347826087,0.739130434782609,NA,0.217391304347826,0.521739130434783,0.91304347826087,0.391304347826087,NA,NA,NA,0.826086956521739,0.695652173913043,0.434782608695652,0.91304347826087,0.391304347826087,0.521739130434783,0.260869565217391,0.260869565217391,0.565217391304348,0.869565217391304,0.739130434782609,0.91304347826087,0.391304347826087,0.434782608695652,0.91304347826087,0.521739130434783
"111",6,2012,NA,1,0.619047619047619,NA,0.19047619047619,0.857142857142857,0.904761904761905,0.0952380952380952,NA,NA,NA,0.904761904761905,0.619047619047619,0.904761904761905,0.904761904761905,0.523809523809524,0.380952380952381,0.285714285714286,0.476190476190476,0.523809523809524,0.523809523809524,0.571428571428571,0.857142857142857,0.428571428571429,0.333333333333333,0.952380952380952,0.571428571428571
"112",7,2012,NA,0.409090909090909,0.681818181818182,NA,0.318181818181818,0.772727272727273,1,0.181818181818182,NA,NA,NA,0.727272727272727,0.681818181818182,0.863636363636364,0.727272727272727,0.590909090909091,0.545454545454545,0.272727272727273,0.681818181818182,0.545454545454545,0.681818181818182,0.818181818181818,0.909090909090909,0.636363636363636,0.454545454545455,0.909090909090909,0.681818181818182
"113",8,2012,NA,0.478260869565217,0.869565217391304,NA,0.260869565217391,0.652173913043478,0.956521739130435,0.130434782608696,NA,NA,NA,0.956521739130435,0.782608695652174,0.782608695652174,0.956521739130435,0.434782608695652,0.652173913043478,0.260869565217391,0.521739130434783,0.565217391304348,0.739130434782609,0.869565217391304,0.652173913043478,0.478260869565217,0.565217391304348,0.782608695652174,0.652173913043478
"114",9,2012,NA,0.95,1,NA,0.2,0.8,0.95,0.25,NA,NA,NA,1,0.7,0.7,1,0.65,0.5,0.25,0.65,0.55,0.7,0.9,0.65,0.3,0.55,0.75,0.65
"115",10,2012,NA,0.434782608695652,0.826086956521739,NA,0.347826086956522,0.826086956521739,0.826086956521739,0.130434782608696,NA,NA,NA,0.956521739130435,0.956521739130435,0.695652173913043,1,0.782608695652174,0.869565217391304,0.0869565217391304,0.739130434782609,0.565217391304348,0.826086956521739,0.782608695652174,0.869565217391304,0.478260869565217,0.565217391304348,0.826086956521739,0.391304347826087
"116",11,2012,NA,0.636363636363636,0.863636363636364,NA,0.227272727272727,0.727272727272727,0.909090909090909,0.318181818181818,NA,NA,NA,0.909090909090909,0.636363636363636,0.863636363636364,0.909090909090909,0.636363636363636,0.772727272727273,0.227272727272727,0.590909090909091,0.227272727272727,1,0.5,0.818181818181818,0.363636363636364,0.5,0.681818181818182,0.636363636363636
"117",12,2012,NA,0.666666666666667,0.904761904761905,NA,0.428571428571429,0.619047619047619,0.952380952380952,0.333333333333333,NA,NA,NA,1,0.80952380952381,0.857142857142857,0.80952380952381,0.619047619047619,0.619047619047619,0.571428571428571,0.80952380952381,0.476190476190476,1,0.904761904761905,0.904761904761905,0.666666666666667,0.523809523809524,0.904761904761905,0.666666666666667
"118",1,2013,NA,0.478260869565217,0.91304347826087,NA,0.0869565217391304,0.391304347826087,0.869565217391304,0.130434782608696,NA,NA,NA,0.956521739130435,0.739130434782609,0.739130434782609,0.782608695652174,0.652173913043478,0.434782608695652,0.173913043478261,0.434782608695652,0.434782608695652,1,0.652173913043478,0.826086956521739,0.391304347826087,0.304347826086957,0.826086956521739,0.739130434782609
"119",2,2013,NA,0.85,0.5,NA,0,0.55,0.85,0.2,NA,NA,NA,0.9,0.85,0.7,0.8,0.6,0.65,0.15,0.75,0.6,0.75,0.75,0.8,0.4,0.45,0.85,0.65
