"","Group.1","Group.2","KRKA","PETROL","TELEKOM.SLOVENIJE","ZAVAROVALNICA.TRIGLAV","CETIS.REDNE","CINKARNA.REDNE","DATALAB.TEHNOLOGIJE","DELO.PRODAJA","GEA.TOVARNA.OLJA","GORENJE","GRAND.HOTEL.UNION","INLES.RIBNICA.REDNE","INTEREUROPA","ISTRABENZ","KD","KOMPAS.MTS","KS.NALOZBE","LUKA.KOPER","M1.FINANCNA.DRUZBA","MELAMIN.REDNE","MERCATOR","MLINOTEST","NAMA","NIKA.REDNE","POZAVAROVALNICA.SAVA","SALUS.REDNE.SERIJA.B","SIVENT","TERME.CATEZ.REDNE","TOPLICE.DOBRNA","UNIOR.KOVASKA","ZDRAVILISEE.ROGASKA.REDN"
"73",1,2010,0.0476190476190476,0.0476190476190476,0.142857142857143,0.0952380952380952,0.857142857142857,0.80952380952381,1,0.952380952380952,0.952380952380952,0.0952380952380952,0.952380952380952,0.952380952380952,0.0952380952380952,0.666666666666667,1,0.857142857142857,0.952380952380952,0.0952380952380952,0.904761904761905,1,0.142857142857143,1,1,1,0.333333333333333,0.714285714285714,1,0.761904761904762,1,NA,0.952380952380952
"74",2,2010,0.05,0.15,0.05,0.15,0.8,0.9,1,1,0.95,0.05,0.95,1,0.2,0.25,1,0.95,0.85,0.1,0.8,0.95,0.1,0.95,1,0.95,0.25,0.45,1,0.85,1,NA,0.9
"75",3,2010,0,0,0.0434782608695652,0.0869565217391304,0.826086956521739,0.869565217391304,1,1,1,0.0434782608695652,1,0.91304347826087,0.0869565217391304,0.347826086956522,0.956521739130435,0.956521739130435,0.826086956521739,0.0869565217391304,0.91304347826087,1,0.130434782608696,1,0.956521739130435,0.956521739130435,0.347826086956522,0.565217391304348,1,0.91304347826087,0.956521739130435,NA,1
"76",4,2010,0.227272727272727,0.136363636363636,0.227272727272727,0.136363636363636,1,0.818181818181818,1,0.954545454545455,0.909090909090909,0.272727272727273,0.954545454545455,1,0.181818181818182,0.590909090909091,1,1,0.636363636363636,0.136363636363636,0.909090909090909,1,0.227272727272727,1,0.909090909090909,1,0.227272727272727,0.409090909090909,1,0.681818181818182,1,NA,1
"77",5,2010,0,0,0.0476190476190476,0.0476190476190476,1,0.952380952380952,1,0.952380952380952,1,0.0952380952380952,1,1,0.19047619047619,0.714285714285714,1,1,0.523809523809524,0.0476190476190476,0.857142857142857,1,0.0476190476190476,1,1,1,0.19047619047619,0.714285714285714,0.761904761904762,0.952380952380952,1,NA,1
"78",6,2010,0.0454545454545455,0.0909090909090909,0.0909090909090909,0.136363636363636,1,1,1,0.909090909090909,0.863636363636364,0.0909090909090909,0.954545454545455,1,0.136363636363636,0.590909090909091,1,1,0.772727272727273,0.0454545454545455,0.954545454545455,1,0.318181818181818,1,1,1,0.409090909090909,0.454545454545455,0.772727272727273,0.863636363636364,0.954545454545455,NA,0.954545454545455
"79",7,2010,0,0.181818181818182,0,0,1,0.772727272727273,1,0.954545454545455,0.909090909090909,0.136363636363636,0.954545454545455,1,0.227272727272727,0.818181818181818,1,1,0.590909090909091,0.136363636363636,1,0.954545454545455,0,1,0.954545454545455,1,0.545454545454545,0.681818181818182,0.909090909090909,0.954545454545455,0.954545454545455,NA,1
"80",8,2010,0,0,0.136363636363636,0.0454545454545455,0.954545454545455,0.863636363636364,0.954545454545455,0.954545454545455,1,0.0454545454545455,0.863636363636364,0.954545454545455,0.272727272727273,0.863636363636364,1,1,0.545454545454545,0.0909090909090909,0.454545454545455,1,0,1,1,0.954545454545455,0.227272727272727,0.545454545454545,0.636363636363636,0.818181818181818,1,NA,0.954545454545455
"81",9,2010,0,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.772727272727273,0.818181818181818,0.954545454545455,0.954545454545455,1,0.136363636363636,1,1,0.136363636363636,0.727272727272727,0.772727272727273,1,0.772727272727273,0,0.681818181818182,0.954545454545455,0.0454545454545455,0.954545454545455,0.909090909090909,1,0.272727272727273,0.590909090909091,0.545454545454545,0.909090909090909,1,NA,1
"82",10,2010,0,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.952380952380952,0.619047619047619,1,1,1,0,1,1,0.142857142857143,0.80952380952381,0.904761904761905,0.952380952380952,0.571428571428571,0.0952380952380952,0.80952380952381,1,0.0476190476190476,1,1,1,0.285714285714286,0.380952380952381,0.80952380952381,0.952380952380952,1,NA,1
"83",11,2010,0.0909090909090909,0.136363636363636,0.0454545454545455,0.318181818181818,0.818181818181818,0.5,0.954545454545455,1,0.954545454545455,0.181818181818182,1,1,0.363636363636364,0.727272727272727,0.954545454545455,1,0.818181818181818,0.136363636363636,0.636363636363636,0.954545454545455,0.136363636363636,0.909090909090909,0.909090909090909,0.954545454545455,0.272727272727273,0.318181818181818,0.772727272727273,0.863636363636364,1,NA,1
"84",12,2010,0.173913043478261,0.260869565217391,0.217391304347826,0.217391304347826,0.826086956521739,0.782608695652174,0.869565217391304,1,0.826086956521739,0.173913043478261,1,0.956521739130435,0.347826086956522,0.652173913043478,0.826086956521739,1,0.652173913043478,0.304347826086957,0.782608695652174,0.956521739130435,0.260869565217391,1,1,1,0.434782608695652,0.521739130434783,0.739130434782609,0.826086956521739,0.91304347826087,NA,1
"85",1,2011,0.0476190476190476,0.142857142857143,0.19047619047619,0.142857142857143,0.666666666666667,0.761904761904762,1,0.904761904761905,0.952380952380952,0.19047619047619,1,1,0.19047619047619,0.761904761904762,0.761904761904762,1,0.666666666666667,0.19047619047619,0.619047619047619,0.952380952380952,0.238095238095238,1,1,1,0.476190476190476,0.666666666666667,0.714285714285714,1,1,NA,1
"86",2,2011,0.1,0.1,0.15,0.1,0.85,0.55,0.95,0.85,1,0.05,1,1,0.2,0.5,0.7,0.95,0.45,0.15,0.65,0.9,0.15,1,1,1,0.3,0.65,0.45,0.95,1,NA,1
"87",3,2011,0.0434782608695652,0.130434782608696,0,0.173913043478261,1,0.652173913043478,0.652173913043478,0.91304347826087,0.869565217391304,0.130434782608696,0.956521739130435,0.956521739130435,0.304347826086957,0.652173913043478,0.608695652173913,1,0.782608695652174,0.260869565217391,0.869565217391304,1,0.130434782608696,0.91304347826087,1,1,0.391304347826087,0.478260869565217,0.739130434782609,0.739130434782609,0.869565217391304,NA,1
"88",4,2011,0.285714285714286,0.285714285714286,0.142857142857143,0.19047619047619,1,0.714285714285714,0.904761904761905,0.904761904761905,0.952380952380952,0.428571428571429,0.857142857142857,0.952380952380952,0.238095238095238,0.523809523809524,1,1,0.761904761904762,0.19047619047619,0.904761904761905,0.904761904761905,0.238095238095238,1,0.952380952380952,0.952380952380952,0.476190476190476,0.666666666666667,0.857142857142857,0.952380952380952,0.904761904761905,NA,1
"89",5,2011,0.227272727272727,0.0909090909090909,0.136363636363636,0.181818181818182,0.772727272727273,0.772727272727273,0.863636363636364,0.954545454545455,0.863636363636364,0.227272727272727,0.818181818181818,1,0.363636363636364,0.681818181818182,1,1,0.681818181818182,0.409090909090909,1,1,0.0454545454545455,0.909090909090909,1,1,0.5,0.681818181818182,0.863636363636364,0.954545454545455,0.954545454545455,NA,1
"90",6,2011,0.318181818181818,0,0.136363636363636,0.136363636363636,0.772727272727273,0.818181818181818,0.636363636363636,1,1,0,0.818181818181818,1,0.318181818181818,0.545454545454545,1,0.954545454545455,0.636363636363636,0.181818181818182,0.954545454545455,1,0.0909090909090909,0.954545454545455,1,1,0.318181818181818,0.818181818181818,0.954545454545455,0.954545454545455,0.954545454545455,NA,1
"91",7,2011,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.285714285714286,0.714285714285714,0.761904761904762,0.952380952380952,1,1,0.0476190476190476,0.904761904761905,1,0.333333333333333,0.571428571428571,1,1,0.619047619047619,0.142857142857143,0.904761904761905,1,0,0.952380952380952,0.952380952380952,1,0.428571428571429,0.476190476190476,1,0.952380952380952,1,NA,1
"92",8,2011,0.173913043478261,0.217391304347826,0.130434782608696,0.0869565217391304,0.956521739130435,0.608695652173913,1,1,1,0.0434782608695652,0.956521739130435,1,0.217391304347826,0.434782608695652,0.91304347826087,0.956521739130435,0.652173913043478,0.130434782608696,0.956521739130435,0.956521739130435,0.173913043478261,0.956521739130435,0.782608695652174,1,0.347826086956522,0.608695652173913,0.826086956521739,1,1,0.714285714285714,1
"93",9,2011,0.0909090909090909,0.136363636363636,0.0909090909090909,0.136363636363636,0.909090909090909,0.409090909090909,0.954545454545455,1,1,0.0909090909090909,0.954545454545455,1,0.272727272727273,0.590909090909091,0.909090909090909,1,0.681818181818182,0.181818181818182,0.909090909090909,1,0.0909090909090909,0.909090909090909,0.954545454545455,1,0.181818181818182,0.863636363636364,1,0.954545454545455,1,0.818181818181818,1
"94",10,2011,0.19047619047619,0.0952380952380952,0.19047619047619,0.285714285714286,0.952380952380952,0.666666666666667,1,1,1,0.238095238095238,0.952380952380952,1,0.333333333333333,0.476190476190476,0.904761904761905,1,0.80952380952381,0.238095238095238,1,1,0.333333333333333,0.952380952380952,0.952380952380952,1,0.380952380952381,0.619047619047619,0.904761904761905,1,0.952380952380952,0.952380952380952,1
"95",11,2011,0.136363636363636,0.0454545454545455,0.136363636363636,0.409090909090909,0.818181818181818,0.318181818181818,0.909090909090909,1,1,0.227272727272727,0.909090909090909,1,0.409090909090909,0.545454545454545,0.863636363636364,0.954545454545455,0.727272727272727,0.272727272727273,0.954545454545455,0.909090909090909,0.181818181818182,0.954545454545455,0.954545454545455,1,0.590909090909091,0.681818181818182,0.863636363636364,1,1,0.863636363636364,1
"96",12,2011,0.181818181818182,0.136363636363636,0.181818181818182,0.136363636363636,0.863636363636364,0.818181818181818,0.954545454545455,0.909090909090909,1,0.136363636363636,0.772727272727273,0.909090909090909,0.454545454545455,0.590909090909091,1,1,0.681818181818182,0.318181818181818,0.818181818181818,0.954545454545455,0.136363636363636,0.954545454545455,1,0.909090909090909,0.409090909090909,0.727272727272727,1,0.954545454545455,1,0.954545454545455,1
"97",1,2012,0.0909090909090909,0.227272727272727,0.181818181818182,0.0454545454545455,0.909090909090909,0.545454545454545,0.954545454545455,1,0.954545454545455,0.181818181818182,0.772727272727273,1,0.318181818181818,0.409090909090909,1,1,0.590909090909091,0.318181818181818,1,1,0.272727272727273,0.954545454545455,1,1,0.454545454545455,0.454545454545455,0.909090909090909,1,0.954545454545455,1,1
"98",2,2012,0.238095238095238,0.0952380952380952,0.285714285714286,0.0952380952380952,0.904761904761905,0.714285714285714,1,1,0.952380952380952,0.285714285714286,0.80952380952381,1,0.523809523809524,0.428571428571429,0.952380952380952,0.952380952380952,0.619047619047619,0.142857142857143,1,0.952380952380952,0.0952380952380952,1,0.904761904761905,1,0.476190476190476,0.476190476190476,0.952380952380952,1,0.952380952380952,0.904761904761905,1
"99",3,2012,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.909090909090909,0.272727272727273,0.909090909090909,1,0.954545454545455,0.227272727272727,0.909090909090909,0.954545454545455,0.590909090909091,0.772727272727273,0.636363636363636,1,0.772727272727273,0.0909090909090909,1,0.909090909090909,0.0909090909090909,1,1,0.909090909090909,0.409090909090909,0.727272727272727,0.954545454545455,1,0.954545454545455,0.863636363636364,1
"100",4,2012,0.19047619047619,0.142857142857143,0.285714285714286,0.19047619047619,1,0.476190476190476,0.952380952380952,1,0.952380952380952,0.285714285714286,0.857142857142857,1,0.523809523809524,0.666666666666667,0.904761904761905,0.952380952380952,0.80952380952381,0.285714285714286,1,0.857142857142857,0.238095238095238,1,1,0.952380952380952,0.619047619047619,0.761904761904762,1,1,1,0.80952380952381,1
"101",5,2012,0.0869565217391304,0.217391304347826,0.304347826086957,0.130434782608696,0.869565217391304,0.434782608695652,0.956521739130435,1,1,0.217391304347826,0.869565217391304,1,0.608695652173913,0.608695652173913,1,1,0.956521739130435,0.217391304347826,1,1,0.217391304347826,1,1,1,0.608695652173913,0.652173913043478,1,1,0.956521739130435,0.826086956521739,1
"102",6,2012,0.19047619047619,0.285714285714286,0.19047619047619,0.142857142857143,0.904761904761905,0.619047619047619,0.952380952380952,0.952380952380952,1,0.19047619047619,0.952380952380952,0.952380952380952,0.523809523809524,0.714285714285714,1,1,0.952380952380952,0.0952380952380952,1,0.857142857142857,0.238095238095238,1,1,0.904761904761905,0.380952380952381,0.80952380952381,1,1,1,0.904761904761905,1
"103",7,2012,0.0909090909090909,0.136363636363636,0.181818181818182,0.136363636363636,0.954545454545455,0.772727272727273,0.909090909090909,1,0.954545454545455,0.272727272727273,0.909090909090909,0.954545454545455,0.5,0.590909090909091,1,0.954545454545455,1,0.181818181818182,0.954545454545455,0.863636363636364,0.181818181818182,1,1,1,0.454545454545455,0.681818181818182,1,1,1,0.954545454545455,1
"104",8,2012,0.130434782608696,0.217391304347826,0.304347826086957,0.173913043478261,0.91304347826087,0.826086956521739,0.956521739130435,1,0.91304347826087,0.173913043478261,0.91304347826087,0.956521739130435,0.478260869565217,0.652173913043478,1,1,1,0.173913043478261,1,1,0.0869565217391304,1,1,0.956521739130435,0.695652173913043,0.652173913043478,1,1,0.956521739130435,1,1
"105",9,2012,0,0.1,0.1,0.05,0.4,0.6,0.95,1,1,0.25,0.95,0.95,0.4,0.65,0.9,1,0.95,0.05,0.9,1,0.2,1,0.95,1,0.35,0.6,1,0.9,1,0.95,1
"106",10,2012,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.0434782608695652,0.782608695652174,0.652173913043478,0.826086956521739,0.956521739130435,0.869565217391304,0.260869565217391,0.91304347826087,0.956521739130435,0.652173913043478,0.739130434782609,0.782608695652174,1,0.91304347826087,0.217391304347826,0.91304347826087,1,0.260869565217391,1,1,0.956521739130435,0.304347826086957,0.826086956521739,1,0.956521739130435,1,0.91304347826087,1
"107",11,2012,0.181818181818182,0.227272727272727,0.227272727272727,0.181818181818182,0.909090909090909,0.318181818181818,1,1,0.863636363636364,0.181818181818182,0.954545454545455,1,0.409090909090909,0.863636363636364,1,0.954545454545455,1,0.363636363636364,1,1,0.181818181818182,1,0.954545454545455,0.909090909090909,0.681818181818182,0.863636363636364,1,0.954545454545455,1,0.954545454545455,1
"108",12,2012,0.238095238095238,0.19047619047619,0.380952380952381,0.523809523809524,0.952380952380952,0.523809523809524,0.952380952380952,0.952380952380952,1,0.380952380952381,0.904761904761905,0.952380952380952,0.380952380952381,0.80952380952381,0.761904761904762,1,0.857142857142857,0.285714285714286,1,1,0.476190476190476,1,0.952380952380952,1,0.476190476190476,0.666666666666667,0.952380952380952,0.952380952380952,0.952380952380952,0.904761904761905,1
"109",1,2013,0.0869565217391304,0.130434782608696,0.0434782608695652,0.173913043478261,0.91304347826087,0.260869565217391,0.956521739130435,1,0.869565217391304,0.130434782608696,0.91304347826087,1,0.217391304347826,0.695652173913043,0.956521739130435,0.869565217391304,0.956521739130435,0.130434782608696,0.869565217391304,0.956521739130435,0.130434782608696,0.91304347826087,1,0.956521739130435,0.347826086956522,0.434782608695652,1,0.91304347826087,0.956521739130435,0.739130434782609,1
"110",2,2013,0.05,0.05,0.1,0.05,0.95,0.65,0.8,1,1,0.15,1,1,0.2,0.55,0.85,1,0.95,0.2,0.8,0.95,0.1,0.9,1,1,0.45,0.6,1,0.75,1,0.95,1
"111",3,2013,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.142857142857143,1,0.285714285714286,0.904761904761905,1,0.857142857142857,0.619047619047619,0.857142857142857,1,0.380952380952381,0.714285714285714,0.80952380952381,0.904761904761905,0.904761904761905,0.238095238095238,1,1,0.333333333333333,1,1,0.952380952380952,0.428571428571429,0.714285714285714,0.952380952380952,0.80952380952381,1,0.80952380952381,1
"112",4,2013,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.136363636363636,1,0.454545454545455,0.772727272727273,0.954545454545455,1,0.227272727272727,0.909090909090909,1,0.681818181818182,0.772727272727273,0.909090909090909,0.954545454545455,0.863636363636364,0.454545454545455,0.954545454545455,1,0.181818181818182,1,1,1,0.5,0.545454545454545,1,0.863636363636364,1,1,1
"113",5,2013,0.173913043478261,0.0869565217391304,0.130434782608696,0.173913043478261,0.956521739130435,0.521739130434783,0.91304347826087,1,0.826086956521739,0.130434782608696,0.869565217391304,1,0.565217391304348,0.565217391304348,0.869565217391304,1,0.956521739130435,0.217391304347826,1,0.956521739130435,0.0869565217391304,1,1,0.956521739130435,0.565217391304348,0.434782608695652,1,0.91304347826087,0.956521739130435,0.826086956521739,1
"114",6,2013,0.15,0.1,0.2,0.1,1,0.65,1,1,0.95,0.2,0.95,1,0.5,0.8,1,0.95,0.95,0.15,1,0.85,0.15,0.95,1,0.9,0.55,0.7,1,1,1,0.8,1
"115",7,2013,0,0.0869565217391304,0.130434782608696,0.217391304347826,1,0.782608695652174,0.956521739130435,1,0.91304347826087,0.173913043478261,0.826086956521739,1,0.652173913043478,0.695652173913043,0.739130434782609,0.91304347826087,0.956521739130435,0.173913043478261,1,0.956521739130435,0.173913043478261,1,1,1,0.478260869565217,0.391304347826087,1,0.869565217391304,1,0.826086956521739,0.956521739130435
"116",8,2013,0.136363636363636,0.0454545454545455,0.227272727272727,0.227272727272727,1,0.363636363636364,0.954545454545455,1,0.909090909090909,0.318181818181818,0.909090909090909,1,0.454545454545455,0.818181818181818,0.909090909090909,0.909090909090909,1,0.363636363636364,1,1,0.272727272727273,1,1,1,0.318181818181818,0.681818181818182,1,1,1,0.954545454545455,1
"117",9,2013,0,0.142857142857143,0.0476190476190476,0.142857142857143,1,0.619047619047619,0.904761904761905,1,0.952380952380952,0.142857142857143,0.904761904761905,1,0.476190476190476,0.857142857142857,0.952380952380952,0.952380952380952,0.952380952380952,0.142857142857143,1,1,0.0476190476190476,0.857142857142857,1,0.952380952380952,0.285714285714286,0.714285714285714,1,0.952380952380952,1,0.80952380952381,1
"118",10,2013,0.0434782608695652,0.217391304347826,0.0869565217391304,0.130434782608696,1,0.347826086956522,0.91304347826087,0.956521739130435,0.956521739130435,0.304347826086957,0.826086956521739,1,0.521739130434783,0.565217391304348,1,1,0.956521739130435,0.217391304347826,1,0.956521739130435,0.217391304347826,0.782608695652174,1,1,0.608695652173913,0.652173913043478,1,1,1,0.956521739130435,1
"119",11,2013,0.142857142857143,0.19047619047619,0.285714285714286,0.19047619047619,1,0.238095238095238,0.857142857142857,0.952380952380952,0.952380952380952,0.285714285714286,0.904761904761905,1,0.238095238095238,0.857142857142857,0.952380952380952,1,0.904761904761905,0.238095238095238,1,0.952380952380952,0.238095238095238,1,1,0.952380952380952,0.380952380952381,0.666666666666667,0.952380952380952,0.952380952380952,1,0.952380952380952,0.904761904761905
"120",12,2013,0.227272727272727,0.454545454545455,0.318181818181818,0.363636363636364,1,0.454545454545455,0.954545454545455,0.863636363636364,1,0.272727272727273,0.909090909090909,1,0.409090909090909,0.863636363636364,0.818181818181818,1,1,0.181818181818182,1,0.909090909090909,0.318181818181818,0.818181818181818,0.954545454545455,0.909090909090909,0.272727272727273,0.5,0.954545454545455,0.727272727272727,0.909090909090909,0.909090909090909,0.954545454545455
"121",1,2014,0.0869565217391304,0.0869565217391304,0.130434782608696,0.130434782608696,0.956521739130435,0.130434782608696,0.826086956521739,1,0.782608695652174,0.304347826086957,0.956521739130435,0.956521739130435,0.304347826086957,0.739130434782609,0.652173913043478,0.956521739130435,0.956521739130435,0.217391304347826,1,0.869565217391304,0.217391304347826,0.956521739130435,1,0.956521739130435,0.173913043478261,0.173913043478261,1,0.695652173913043,1,0.695652173913043,1
"122",2,2014,0.1,0,0,0,0.95,0.3,0.85,1,0.9,0.25,0.95,0.85,0.25,0.7,0.8,1,1,0.05,1,1,0.15,1,1,1,0.1,0.45,1,0.85,1,0.8,1
"123",3,2014,0,0.0476190476190476,0.0476190476190476,0.0952380952380952,1,0.285714285714286,0.904761904761905,1,1,0.19047619047619,0.857142857142857,1,0.238095238095238,0.476190476190476,0.619047619047619,0.952380952380952,1,0,1,1,0.19047619047619,0.904761904761905,0.952380952380952,0.952380952380952,0.0476190476190476,0.333333333333333,1,0.80952380952381,0.952380952380952,0.714285714285714,0.904761904761905
"124",4,2014,0.0909090909090909,0.136363636363636,0.136363636363636,0.136363636363636,0.954545454545455,0.136363636363636,0.727272727272727,0.954545454545455,0.909090909090909,0.181818181818182,0.909090909090909,0.954545454545455,0.409090909090909,0.545454545454545,0.727272727272727,1,0.954545454545455,0.272727272727273,1,1,0.227272727272727,1,1,1,0.272727272727273,0.636363636363636,1,0.818181818181818,1,0.636363636363636,1
"125",5,2014,0.0909090909090909,0.227272727272727,0.136363636363636,0.0909090909090909,0.909090909090909,0.318181818181818,0.909090909090909,1,0.863636363636364,0.272727272727273,0.954545454545455,1,0.318181818181818,0.681818181818182,0.954545454545455,1,0.954545454545455,0.181818181818182,1,1,0.363636363636364,0.954545454545455,1,1,0.363636363636364,0.363636363636364,1,0.818181818181818,1,0.772727272727273,1
"126",6,2014,0.19047619047619,0.19047619047619,0.19047619047619,0.0476190476190476,0.952380952380952,0.0952380952380952,0.904761904761905,1,0.761904761904762,0.19047619047619,0.857142857142857,1,0.142857142857143,0.666666666666667,1,1,1,0.142857142857143,1,1,0.0476190476190476,0.80952380952381,1,0.904761904761905,0.0952380952380952,0.428571428571429,1,0.80952380952381,1,0.952380952380952,1
"127",7,2014,0.0869565217391304,0.0869565217391304,0.0434782608695652,0.0434782608695652,1,0,0.782608695652174,1,1,0.0869565217391304,0.91304347826087,0.956521739130435,0.217391304347826,0.739130434782609,0.956521739130435,1,1,0.130434782608696,0.91304347826087,0.826086956521739,0.130434782608696,1,1,1,0.0869565217391304,0.478260869565217,1,0.739130434782609,0.956521739130435,0.739130434782609,1
"128",8,2014,0.19047619047619,0.0952380952380952,0.0476190476190476,0.0952380952380952,0.952380952380952,0.333333333333333,0.80952380952381,1,0.952380952380952,0.0952380952380952,0.904761904761905,1,0.428571428571429,0.523809523809524,0.80952380952381,1,1,0.142857142857143,1,0.904761904761905,0.285714285714286,1,1,0.952380952380952,0.19047619047619,0.619047619047619,1,0.761904761904762,0.952380952380952,0.904761904761905,1
"129",9,2014,0.0909090909090909,0.136363636363636,0.136363636363636,0.0454545454545455,0.863636363636364,0.0909090909090909,0.863636363636364,0.909090909090909,1,0.227272727272727,0.772727272727273,1,0.0909090909090909,0.590909090909091,0.909090909090909,1,0.863636363636364,0.181818181818182,1,0.954545454545455,0.454545454545455,0.863636363636364,1,1,0.181818181818182,0.545454545454545,0.909090909090909,0.681818181818182,1,0.545454545454545,1
"130",10,2014,0.217391304347826,0.130434782608696,0.304347826086957,0.217391304347826,1,0.130434782608696,0.782608695652174,0.91304347826087,1,0.173913043478261,0.739130434782609,1,0.173913043478261,0.608695652173913,0.869565217391304,1,1,0.0869565217391304,1,0.869565217391304,0.260869565217391,0.956521739130435,1,0.956521739130435,0.217391304347826,0.782608695652174,1,0.782608695652174,0.91304347826087,0.782608695652174,1
"131",11,2014,0.1,0.15,0.15,0.15,1,0.15,1,0.95,0.9,0.2,0.95,1,0.4,0.25,0.95,1,0.95,0.2,1,0.9,0.45,1,0.95,1,0.25,0.55,1,0.8,0.9,0.75,1
"132",12,2014,0.173913043478261,0.217391304347826,0.173913043478261,0.173913043478261,0.956521739130435,0.217391304347826,0.956521739130435,0.956521739130435,0.91304347826087,0.173913043478261,0.782608695652174,1,0.260869565217391,0.608695652173913,0.826086956521739,0.91304347826087,0.956521739130435,0.217391304347826,1,1,0.91304347826087,1,1,0.956521739130435,0.173913043478261,0.565217391304348,0.91304347826087,0.739130434782609,0.956521739130435,0.826086956521739,1
