"","Group.1","Group.2","ARCA.CONTINENTAL","ALFA.A","ALPEK.DE.CV","ALSEA.DE.CV","AMERICA.MOVIL.L","GRUPO.AEROPORTUARIO.DEL.SURESTE.B","GRUPO.BIMBO.A","BOLSA.MEXICANA.DE.VALORES","CEMEX.CPO","GRUPO.ELEKTRA","FOMENTO.ECONOMICO.MEXICANO","GRUPO.AEROPORTUARIO.DEL.PACIFICO","GRUPO.CARSO.SERIES.A1","GENTERA","GRUPO.FINANCIERO.INBURSA.SRIES.O","GPO.FINANCE.BANORTE","BANREGIO.GRUPO.FINANCIERO","GRUPO.MEXICO.B","GRUMA","INFRAESTRUCTURA.ENERGETICA.NOVA","KIMBERLY.CLARK.DE.MEXICO.A","COCA.COLA.FEMSA.L","GENOMMA.LAB.INTERNATIONAL","GRUPO.LALA","EL.PUERTO.DE.LIVERPOOL.C1","MEXICHEM.DE.CV","NEMAK","OHL.MEXICO","GRUPO.AEROPORTUARIO.DEL.CENTRO.NORTE.B","INDUST.PENOLES","PROMOTORA.Y.OPRD..INFRE.","GRUPO.FINANCIERO.SANTANDER.MEXICO.B","GRUPO.TELEVISA","CONTROLADORA.VUELA.COMPANIA.DE.AVIACION","WALMART.DE.MEXICO.V"
"69",9,2009,0.136363636363636,0.0909090909090909,1,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0909090909090909,1,0.0454545454545455,0.0454545454545455,1,0.136363636363636,0.0454545454545455,1,0.0454545454545455,0.0454545454545455,0.227272727272727,1,0.772727272727273,0.0454545454545455,1,1,0.0454545454545455,0.0454545454545455,0.181818181818182,0.954545454545455,0.0454545454545455,1,0.0454545454545455
"70",10,2009,0.136363636363636,0.0454545454545455,1,0.0454545454545455,0,0,0.0454545454545455,0,0,0,0,0,0.0454545454545455,1,0.0454545454545455,0,1,0.0454545454545455,0.0454545454545455,1,0,0,0,1,0.772727272727273,0,1,1,0,0,0.136363636363636,0.954545454545455,0,1,0
"71",11,2009,0.0952380952380952,0.142857142857143,1,0.19047619047619,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.142857142857143,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,1,0.0952380952380952,0.0952380952380952,1,0.0952380952380952,0.0952380952380952,1,0.19047619047619,0.0952380952380952,0.142857142857143,1,0.904761904761905,0.0952380952380952,1,1,0.0952380952380952,0.0952380952380952,0.238095238095238,0.952380952380952,0.0952380952380952,1,0.0952380952380952
"72",12,2009,0.0869565217391304,0.0869565217391304,1,0.0434782608695652,0.0869565217391304,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,1,0.0434782608695652,0.0869565217391304,1,0.0434782608695652,0.0434782608695652,1,0.0434782608695652,0.0434782608695652,0.0869565217391304,1,0.826086956521739,0.0869565217391304,1,1,0.0434782608695652,0.0434782608695652,0.173913043478261,0.91304347826087,0.0434782608695652,1,0.0434782608695652
"73",1,2010,0.142857142857143,0.0476190476190476,1,0.285714285714286,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,1,0.0476190476190476,0.0476190476190476,1,0.0476190476190476,0.0476190476190476,1,0.0476190476190476,0.0476190476190476,0.0952380952380952,1,0.857142857142857,0.0476190476190476,1,1,0.0476190476190476,0.0476190476190476,0.19047619047619,0.857142857142857,0.0476190476190476,1,0.0952380952380952
"74",2,2010,0.05,0.1,1,0.1,0.1,0.05,0.05,0.05,0.15,0.05,0.05,0.05,0.1,1,0.1,0.1,1,0.05,0.05,1,0.05,0.05,0.05,1,0.9,0.1,1,1,0.05,0.05,0.15,0.95,0.05,1,0.05
"75",3,2010,0.130434782608696,0.0434782608695652,1,0.0869565217391304,0.0869565217391304,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,1,0.0869565217391304,0.0434782608695652,1,0.0869565217391304,0.0434782608695652,1,0.0869565217391304,0.0434782608695652,0.0434782608695652,1,0.565217391304348,0.0434782608695652,1,1,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.956521739130435,0.0434782608695652,1,0.0434782608695652
"76",4,2010,0.0909090909090909,0.0909090909090909,1,0.136363636363636,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.136363636363636,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,1,0.0909090909090909,0.0909090909090909,1,0.0909090909090909,0.136363636363636,1,0.0909090909090909,0.0909090909090909,0.136363636363636,1,0.681818181818182,0.0909090909090909,1,1,0.0909090909090909,0.0909090909090909,0.0909090909090909,1,0.0909090909090909,1,0.0909090909090909
"77",5,2010,0,0.0476190476190476,1,0,0.0476190476190476,0,0,0,0.0476190476190476,0,0,0,0,1,0.0952380952380952,0,1,0.0476190476190476,0,1,0,0,0,1,0.523809523809524,0,1,1,0,0,0.0952380952380952,0.952380952380952,0,1,0
"78",6,2010,0.0454545454545455,0,1,0,0.0454545454545455,0,0,0,0.0454545454545455,0,0,0.363636363636364,0.0454545454545455,1,0.0454545454545455,0,1,0,0,1,0,0,0,1,0.681818181818182,0,1,1,0,0,0.136363636363636,1,0.0454545454545455,1,0
"79",7,2010,0.0454545454545455,0.0909090909090909,1,0.0454545454545455,0,0,0,0.0454545454545455,0,0,0,0,0.0454545454545455,1,0,0.0454545454545455,1,0,0,1,0.0454545454545455,0,0.0454545454545455,1,0.909090909090909,0,1,1,0,0,0.0909090909090909,1,0,1,0
"80",8,2010,0.0454545454545455,0,1,0,0.0909090909090909,0,0,0,0.0454545454545455,0,0,0,0,1,0.0454545454545455,0,1,0,0,1,0,0,0,1,0.818181818181818,0,1,1,0,0,0,1,0,1,0
"81",9,2010,0.0909090909090909,0.136363636363636,1,0.0909090909090909,0.136363636363636,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.181818181818182,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,1,0.0909090909090909,0.0909090909090909,1,0.136363636363636,0.0909090909090909,1,0.0909090909090909,0.0909090909090909,0.0909090909090909,1,0.818181818181818,0.0909090909090909,1,1,0.0909090909090909,0.0909090909090909,0.136363636363636,0.954545454545455,0.136363636363636,1,0.136363636363636
"82",10,2010,0.0952380952380952,0.19047619047619,1,0.0476190476190476,0,0,0.0476190476190476,0,0.0476190476190476,0,0.0476190476190476,0,0,1,0.142857142857143,0.0476190476190476,1,0,0,1,0.0476190476190476,0,0,1,0,0.0476190476190476,1,1,0.0476190476190476,0,0.0476190476190476,1,0,1,0
"83",11,2010,0.136363636363636,0.181818181818182,1,0.181818181818182,0.0909090909090909,0.136363636363636,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,1,0.136363636363636,0.0909090909090909,1,0.0909090909090909,0.0909090909090909,1,0.136363636363636,0.0909090909090909,0.0909090909090909,1,0.181818181818182,0.0909090909090909,1,0.454545454545455,0.136363636363636,0.0909090909090909,0.0909090909090909,1,0.0909090909090909,1,0.0909090909090909
"84",12,2010,0,0.0434782608695652,1,0,0.0434782608695652,0,0,0.0434782608695652,0.0434782608695652,0,0,0,0,0.782608695652174,0,0,1,0.0434782608695652,0,1,0,0,0.0434782608695652,1,0.130434782608696,0.0869565217391304,1,0.0434782608695652,0.0434782608695652,0,0.0869565217391304,0.956521739130435,0,1,0
"85",1,2011,0,0.0952380952380952,1,0.142857142857143,0,0,0.0952380952380952,0.0476190476190476,0,0,0,0.0476190476190476,0,0,0.0476190476190476,0,1,0,0,1,0.0476190476190476,0,0,1,0,0,1,0.0952380952380952,0,0,0.0476190476190476,1,0,1,0.0476190476190476
"86",2,2011,0.1,0.05,1,0.05,0.15,0.05,0.05,0.05,0.05,0.05,0.1,0.05,0.05,0.05,0.05,0.05,1,0.05,0.05,1,0.05,0.05,0.05,1,0.2,0.1,1,0.05,0.05,0.05,0.05,0.8,0.1,1,0.05
"87",3,2011,0.0434782608695652,0.0434782608695652,1,0.173913043478261,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.0434782608695652,0.0434782608695652,1,0.0434782608695652,0.0869565217391304,1,0.0434782608695652,0.0434782608695652,0.0434782608695652,1,0.0869565217391304,0.0434782608695652,1,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.956521739130435,0.0434782608695652,1,0.0434782608695652
"88",4,2011,0.0952380952380952,0.0952380952380952,1,0.142857142857143,0.142857142857143,0.0952380952380952,0.0952380952380952,0.19047619047619,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,1,0.142857142857143,0.0952380952380952,1,0.0952380952380952,0.0952380952380952,0.142857142857143,1,0.0952380952380952,0.142857142857143,1,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.80952380952381,0.0952380952380952,1,0.0952380952380952
"89",5,2011,0,0,1,0.0454545454545455,0.0454545454545455,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,1,0.0909090909090909,0,1,0,0,0,1,0,0,1,0,0,0,0.0909090909090909,1,0,1,0
"90",6,2011,0,0,1,0.0909090909090909,0.0454545454545455,0,0,0,0.0454545454545455,0,0,0,0,0,0.0454545454545455,0.0454545454545455,1,0,0,1,0.0454545454545455,0,0,1,0.0454545454545455,0.0454545454545455,1,0,0.0909090909090909,0,0.136363636363636,1,0,1,0.0454545454545455
"91",7,2011,0.0476190476190476,0,1,0.0476190476190476,0,0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0,0.0476190476190476,0.0476190476190476,0,0,0,0.0476190476190476,0.666666666666667,0,0,1,0.0476190476190476,0,0,1,0.142857142857143,0,1,0,0.0952380952380952,0,0.0952380952380952,0.952380952380952,0,1,0.0952380952380952
"92",8,2011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130434782608696,0,0,1,0,0,0,1,0,0,1,0.0434782608695652,0,0,0.0434782608695652,1,0,1,0
"93",9,2011,0.0454545454545455,0.0454545454545455,1,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,1,0.0454545454545455,0.0454545454545455,0.0454545454545455,1,0.0454545454545455,0.0454545454545455,1,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.0909090909090909,1,0.0454545454545455,1,0.0454545454545455
"94",10,2011,0,0.0476190476190476,1,0,0,0,0.0476190476190476,0,0.0476190476190476,0,0,0,0,0,0.0476190476190476,0,0,0,0,1,0,0,0,1,0,0.0476190476190476,1,0,0.142857142857143,0,0,1,0,1,0
"95",11,2011,0.0909090909090909,0.0909090909090909,1,0.136363636363636,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.136363636363636,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.136363636363636,1,0.136363636363636,0.0909090909090909,0.0909090909090909,1,0.136363636363636,0.0909090909090909,1,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.181818181818182,0.909090909090909,0.0909090909090909,1,0.0909090909090909
"96",12,2011,0.0454545454545455,0.0909090909090909,1,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.0454545454545455,1,0.0454545454545455,0.0454545454545455,0.0454545454545455,1,0.0454545454545455,0.0454545454545455,1,0.0454545454545455,0.181818181818182,0.0454545454545455,0.227272727272727,0.954545454545455,0.0454545454545455,1,0.0909090909090909
"97",1,2012,0.0454545454545455,0.0454545454545455,1,0.0454545454545455,0,0,0.0454545454545455,0.0454545454545455,0,0,0,0,0.0454545454545455,0.0454545454545455,0,0,0.0454545454545455,0,0,1,0,0,0,1,0,0,1,0,0.0454545454545455,0,0,1,0,1,0
"98",2,2012,0.0476190476190476,0.142857142857143,1,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.19047619047619,0.0476190476190476,0.0476190476190476,1,0.142857142857143,0.0476190476190476,0.0952380952380952,1,0.0476190476190476,0.0476190476190476,1,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0952380952380952,1,0.0476190476190476,1,0.0952380952380952
"99",3,2012,0.0454545454545455,0.136363636363636,1,0.0909090909090909,0.0909090909090909,0.0454545454545455,0.0909090909090909,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.0454545454545455,1,0.0454545454545455,0.0454545454545455,0.0454545454545455,1,0.0909090909090909,0.0454545454545455,1,0.0909090909090909,0.0909090909090909,0.0454545454545455,0.0909090909090909,0.954545454545455,0.0454545454545455,1,0.0454545454545455
"100",4,2012,0.0952380952380952,0.0952380952380952,0.904761904761905,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.142857142857143,0.0952380952380952,0.142857142857143,0.0952380952380952,0.0952380952380952,0.0952380952380952,1,0.0952380952380952,0.0952380952380952,0.142857142857143,1,0.0952380952380952,0.0952380952380952,1,0.0952380952380952,0.238095238095238,0.0952380952380952,0.0952380952380952,0.952380952380952,0.0952380952380952,1,0.0952380952380952
"101",5,2012,0.0869565217391304,0.0869565217391304,0.0434782608695652,0.0869565217391304,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.0869565217391304,0.0434782608695652,1,0.0869565217391304,0.0434782608695652,0.0869565217391304,1,0.0434782608695652,0.0434782608695652,1,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,1,0.0434782608695652,1,0.0434782608695652
"102",6,2012,0.0476190476190476,0,0,0,0.0476190476190476,0,0,0.0476190476190476,0.0476190476190476,0,0,0,0,0.0476190476190476,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
"103",7,2012,0,0,0,0,0,0,0,0,0.136363636363636,0,0,0,0,0.0454545454545455,0,0,0.0909090909090909,0,0,1,0,0,0.0454545454545455,1,0,0.0454545454545455,1,0,0.0454545454545455,0,0.0454545454545455,0.954545454545455,0,1,0.0454545454545455
"104",8,2012,0.0869565217391304,0,0,0,0,0.0434782608695652,0.0434782608695652,0,0.0434782608695652,0,0,0,0,0.0434782608695652,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.0434782608695652,0,0.0434782608695652,0.91304347826087,0,1,0
"105",9,2012,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,1,0,0,0.05,1,0,0,1,0,0.05,0,0.05,0.15,0,1,0
"106",10,2012,0,0.0434782608695652,0,0,0,0,0.0434782608695652,0.0434782608695652,0,0,0,0,0.0434782608695652,0.0869565217391304,0.0434782608695652,0,0.0869565217391304,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0.0434782608695652,0,1,0.0434782608695652
"107",11,2012,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.136363636363636,0.0909090909090909,0.0909090909090909,1,0.136363636363636,0.0909090909090909,0.0909090909090909,1,0.0909090909090909,0.0909090909090909,1,0.136363636363636,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.136363636363636,0.0909090909090909,1,0.0909090909090909
"108",12,2012,0.142857142857143,0.0952380952380952,0.142857142857143,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.142857142857143,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.142857142857143,1,0.142857142857143,0.0952380952380952,0.0952380952380952,1,0.0952380952380952,0.0952380952380952,1,0.142857142857143,0.142857142857143,0.0952380952380952,0.142857142857143,0.142857142857143,0.0952380952380952,1,0.142857142857143
"109",1,2013,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.217391304347826,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,1,0.130434782608696,0.0434782608695652,0.0869565217391304,1,0.0434782608695652,0.0434782608695652,1,0.0434782608695652,0.0869565217391304,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0869565217391304,1,0.130434782608696
"110",2,2013,0.05,0.05,0.1,0.15,0.1,0.1,0.05,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.2,0.05,0.05,1,0.1,0.1,0.05,1,0.1,0.05,1,0.05,0.05,0.05,0.05,0.05,0.05,1,0.05
"111",3,2013,0.142857142857143,0.142857142857143,0.19047619047619,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.19047619047619,0.142857142857143,0.238095238095238,0.142857142857143,0.19047619047619,0.19047619047619,0.142857142857143,0.857142857142857,0.142857142857143,0.142857142857143,0.19047619047619,1,0.142857142857143,0.142857142857143,1,0.142857142857143,0.142857142857143,0.142857142857143,0.19047619047619,0.142857142857143,0.142857142857143,1,0.142857142857143
"112",4,2013,0,0,0,0.0454545454545455,0,0.0454545454545455,0,0,0.0454545454545455,0,0,0,0,0,0,0,0,0,0,0.0454545454545455,0,0,0,1,0,0,1,0.0454545454545455,0,0,0.0454545454545455,0,0,1,0
"113",5,2013,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.130434782608696,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.0869565217391304,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0869565217391304,1,0.0434782608695652,0.0869565217391304,1,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.0869565217391304,1,0.0434782608695652
"114",6,2013,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"115",7,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0869565217391304,0.0434782608695652,0,0,0.0434782608695652,0,0,1,0,0,1,0,0,0,0,0.0434782608695652,0,1,0
"116",8,2013,0,0,0,0,0.0454545454545455,0,0,0,0.0454545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454545454545455,1,0,0,1,0,0,0,0,0,0,1,0
"117",9,2013,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,1,0.0476190476190476,0.0476190476190476,1,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.619047619047619,0.0476190476190476
"118",10,2013,0,0.0434782608695652,0,0,0,0,0,0,0,0,0,0,0.0434782608695652,0,0,0.0434782608695652,0,0,0,0,0,0,0.0434782608695652,0.521739130434783,0,0,1,0,0,0,0,0,0,0,0
"119",11,2013,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.142857142857143,0.0476190476190476,0.0476190476190476,0.142857142857143,0.0476190476190476,0.0476190476190476,1,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0476190476190476
"120",12,2013,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.181818181818182,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.136363636363636,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.136363636363636,0.0909090909090909,0.136363636363636,0.0909090909090909,0.0909090909090909,0.0909090909090909,1,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909
"121",1,2014,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,1,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.0434782608695652
"122",2,2014,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.05,0.05,0.05,0.1,0.05,0.05,0.05,0.05,0.05,0.05,1,0.1,0.05,0.1,0.05,0.05,0.05,0.05,0.05
"123",3,2014,0.0476190476190476,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.0476190476190476,0.0476190476190476,1,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.0476190476190476,0.0952380952380952,0.0476190476190476,0.0476190476190476
"124",4,2014,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.181818181818182,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.136363636363636,0.136363636363636,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.136363636363636,0.0909090909090909,0.0909090909090909,0.136363636363636,0.136363636363636,0.0909090909090909,0.0909090909090909,1,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909
"125",5,2014,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0909090909090909,1,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.0454545454545455
"126",6,2014,0,0,0,0,0,0,0.0476190476190476,0,0.0476190476190476,0,0.0476190476190476,0,0,0,0,0,0.0476190476190476,0.0476190476190476,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"127",7,2014,0,0.0434782608695652,0,0,0,0,0,0.0434782608695652,0.0869565217391304,0.0434782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0869565217391304,0,0,0,0,0,0
"128",8,2014,0,0,0,0,0.0952380952380952,0,0,0.0476190476190476,0.0476190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476190476190476,0,0,0,1,0,0.0476190476190476,0,0,0,0.0476190476190476,0.0476190476190476,0
"129",9,2014,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.136363636363636,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,1,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.0454545454545455
"130",10,2014,0,0,0.0434782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0.0434782608695652,0.0869565217391304,0,0,0,0.0434782608695652,0,0,0,0,0.0869565217391304,1,0,0,0,0,0,0,0,0
"131",11,2014,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
"132",12,2014,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.173913043478261,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.130434782608696,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.130434782608696,0.0869565217391304,0.0869565217391304,1,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.130434782608696
